Tempo,PosicaoX,PosicaoY
10017,2382267.26,-6341318.88
10018,2389444.23,-6338617.39
10019,2396618.13,-6335907.77
10020,2403788.96,-6333190.02
10021,2410956.71,-6330464.16
10022,2418121.36,-6327730.17
10023,2425282.92,-6324988.08
10024,2432441.37,-6322237.87
10025,2439596.69,-6319479.55
10026,2446748.89,-6316713.14
10027,2453897.95,-6313938.62
10028,2461043.86,-6311156.00
10029,2468186.62,-6308365.30
10030,2475326.21,-6305566.50
10031,2482462.63,-6302759.62
10032,2489595.87,-6299944.66
10033,2496725.91,-6297121.62
10034,2503852.76,-6294290.50
10035,2510976.39,-6291451.31
10036,2518096.80,-6288604.06
10037,2525213.98,-6285748.74
10038,2532327.92,-6282885.36
10039,2539438.62,-6280013.92
10040,2546546.06,-6277134.44
10041,2553650.24,-6274246.90
10042,2560751.14,-6271351.32
10043,2567848.76,-6268447.69
10044,2574943.08,-6265536.03
10045,2582034.11,-6262616.33
10046,2589121.82,-6259688.61
10047,2596206.21,-6256752.85
10048,2603287.27,-6253809.08
10049,2610365.00,-6250857.28
10050,2617439.37,-6247897.47
10051,2624510.40,-6244929.65
10052,2631578.05,-6241953.81
10053,2638642.33,-6238969.98
10054,2645703.23,-6235978.14
10055,2652760.73,-6232978.31
10056,2659814.84,-6229970.49
10057,2666865.53,-6226954.68
10058,2673912.80,-6223930.88
10059,2680956.65,-6220899.10
10060,2687997.06,-6217859.34
10061,2695034.02,-6214811.61
10062,2702067.52,-6211755.92
10063,2709097.56,-6208692.25
10064,2716124.12,-6205620.63
10065,2723147.21,-6202541.05
10066,2730166.80,-6199453.51
10067,2737182.89,-6196358.03
10068,2744195.46,-6193254.59
10069,2751204.53,-6190143.22
10070,2758210.06,-6187023.91
10071,2765212.05,-6183896.67
10072,2772210.50,-6180761.49
10073,2779205.40,-6177618.39
10074,2786196.73,-6174467.37
10075,2793184.49,-6171308.44
10076,2800168.67,-6168141.58
10077,2807149.25,-6164966.82
10078,2814126.24,-6161784.16
10079,2821099.62,-6158593.59
10080,2828069.38,-6155395.12
10081,2835035.51,-6152188.76
10082,2841998.01,-6148974.52
10083,2848956.87,-6145752.38
10084,2855912.07,-6142522.37
10085,2862863.61,-6139284.48
10086,2869811.47,-6136038.72
10087,2876755.66,-6132785.09
10088,2883696.16,-6129523.59
10089,2890632.96,-6126254.24
10090,2897566.06,-6122977.03
10091,2904495.44,-6119691.97
10092,2911421.09,-6116399.06
10093,2918343.01,-6113098.31
10094,2925261.19,-6109789.71
10095,2932175.62,-6106473.29
10096,2939086.29,-6103149.03
10097,2945993.18,-6099816.95
10098,2952896.31,-6096477.04
10099,2959795.64,-6093129.32
10100,2966691.18,-6089773.79
10101,2973582.91,-6086410.44
10102,2980470.84,-6083039.29
10103,2987354.94,-6079660.34
10104,2994235.21,-6076273.60
10105,3001111.64,-6072879.06
10106,3007984.22,-6069476.73
10107,3014852.94,-6066066.63
10108,3021717.80,-6062648.74
10109,3028578.78,-6059223.08
10110,3035435.88,-6055789.65
10111,3042289.09,-6052348.45
10112,3049138.39,-6048899.49
10113,3055983.79,-6045442.78
10114,3062825.27,-6041978.31
10115,3069662.82,-6038506.10
10116,3076496.43,-6035026.14
10117,3083326.10,-6031538.44
10118,3090151.81,-6028043.01
10119,3096973.56,-6024539.85
10120,3103791.35,-6021028.97
10121,3110605.15,-6017510.36
10122,3117414.96,-6013984.03
10123,3124220.77,-6010450.00
10124,3131022.58,-6006908.26
10125,3137820.37,-6003358.81
10126,3144614.14,-5999801.67
10127,3151403.88,-5996236.83
10128,3158189.57,-5992664.30
10129,3164971.22,-5989084.09
10130,3171748.80,-5985496.20
10131,3178522.32,-5981900.63
10132,3185291.77,-5978297.39
10133,3192057.13,-5974686.49
10134,3198818.39,-5971067.92
10135,3205575.56,-5967441.70
10136,3212328.61,-5963807.82
10137,3219077.54,-5960166.30
10138,3225822.35,-5956517.13
10139,3232563.02,-5952860.33
10140,3239299.54,-5949195.89
10141,3246031.91,-5945523.82
10142,3252760.12,-5941844.13
10143,3259484.15,-5938156.82
10144,3266204.01,-5934461.90
10145,3272919.68,-5930759.36
10146,3279631.15,-5927049.22
10147,3286338.42,-5923331.48
10148,3293041.47,-5919606.14
10149,3299740.29,-5915873.22
10150,3306434.89,-5912132.70
10151,3313125.25,-5908384.61
10152,3319811.36,-5904628.93
10153,3326493.21,-5900865.69
10154,3333170.79,-5897094.88
10155,3339844.10,-5893316.50
10156,3346513.13,-5889530.57
10157,3353177.87,-5885737.09
10158,3359838.31,-5881936.06
10159,3366494.43,-5878127.49
10160,3373146.25,-5874311.37
10161,3379793.73,-5870487.73
10162,3386436.88,-5866656.56
10163,3393075.69,-5862817.86
10164,3399710.15,-5858971.65
10165,3406340.25,-5855117.92
10166,3412965.98,-5851256.69
10167,3419587.33,-5847387.95
10168,3426204.30,-5843511.71
10169,3432816.87,-5839627.98
10170,3439425.04,-5835736.76
10171,3446028.81,-5831838.05
10172,3452628.15,-5827931.87
10173,3459223.06,-5824018.22
10174,3465813.54,-5820097.09
10175,3472399.58,-5816168.51
10176,3478981.16,-5812232.46
10177,3485558.28,-5808288.96
10178,3492130.93,-5804338.01
10179,3498699.10,-5800379.62
10180,3505262.79,-5796413.79
10181,3511821.98,-5792440.53
10182,3518376.67,-5788459.84
10183,3524926.84,-5784471.73
10184,3531472.50,-5780476.19
10185,3538013.62,-5776473.25
10186,3544550.21,-5772462.90
10187,3551082.25,-5768445.14
10188,3557609.74,-5764419.99
10189,3564132.67,-5760387.45
10190,3570651.03,-5756347.52
10191,3577164.81,-5752300.20
10192,3583674.00,-5748245.51
10193,3590178.59,-5744183.45
10194,3596678.58,-5740114.03
10195,3603173.96,-5736037.24
10196,3609664.72,-5731953.09
10197,3616150.85,-5727861.60
10198,3622632.34,-5723762.76
10199,3629109.19,-5719656.58
10200,3635581.38,-5715543.06
10201,3642048.91,-5711422.22
10202,3648511.77,-5707294.05
10203,3654969.95,-5703158.56
10204,3661423.44,-5699015.76
10205,3667872.24,-5694865.65
10206,3674316.34,-5690708.24
10207,3680755.72,-5686543.53
10208,3687190.38,-5682371.52
10209,3693620.31,-5678192.23
10210,3700045.51,-5674005.66
10211,3706465.96,-5669811.81
10212,3712881.66,-5665610.69
10213,3719292.60,-5661402.31
10214,3725698.77,-5657186.66
10215,3732100.16,-5652963.76
10216,3738496.76,-5648733.61
10217,3744888.57,-5644496.22
10218,3751275.58,-5640251.59
10219,3757657.78,-5635999.72
10220,3764035.15,-5631740.63
10221,3770407.71,-5627474.32
10222,3776775.42,-5623200.78
10223,3783138.29,-5618920.04
10224,3789496.31,-5614632.09
10225,3795849.47,-5610336.94
10226,3802197.77,-5606034.60
10227,3808541.18,-5601725.07
10228,3814879.72,-5597408.35
10229,3821213.36,-5593084.46
10230,3827542.10,-5588753.39
10231,3833865.93,-5584415.15
10232,3840184.84,-5580069.76
10233,3846498.84,-5575717.21
10234,3852807.89,-5571357.50
10235,3859112.01,-5566990.66
10236,3865411.18,-5562616.67
10237,3871705.39,-5558235.55
10238,3877994.63,-5553847.30
10239,3884278.90,-5549451.93
10240,3890558.20,-5545049.44
10241,3896832.50,-5540639.84
10242,3903101.80,-5536223.14
10243,3909366.10,-5531799.33
10244,3915625.38,-5527368.44
10245,3921879.65,-5522930.45
10246,3928128.88,-5518485.38
10247,3934373.08,-5514033.23
10248,3940612.23,-5509574.01
10249,3946846.33,-5505107.73
10250,3953075.36,-5500634.39
10251,3959299.33,-5496153.99
10252,3965518.22,-5491666.54
10253,3971732.02,-5487172.05
10254,3977940.73,-5482670.53
10255,3984144.34,-5478161.97
10256,3990342.83,-5473646.39
10257,3996536.22,-5469123.79
10258,4002724.47,-5464594.17
10259,4008907.59,-5460057.54
10260,4015085.58,-5455513.92
10261,4021258.41,-5450963.30
10262,4027426.08,-5446405.68
10263,4033588.59,-5441841.08
10264,4039745.93,-5437269.51
10265,4045898.09,-5432690.96
10266,4052045.05,-5428105.44
10267,4058186.82,-5423512.96
10268,4064323.39,-5418913.53
10269,4070454.75,-5414307.14
10270,4076580.88,-5409693.82
10271,4082701.79,-5405073.55
10272,4088817.46,-5400446.35
10273,4094927.88,-5395812.23
10274,4101033.06,-5391171.19
10275,4107132.97,-5386523.23
10276,4113227.62,-5381868.37
10277,4119316.99,-5377206.60
10278,4125401.09,-5372537.94
10279,4131479.88,-5367862.38
10280,4137553.39,-5363179.95
10281,4143621.58,-5358490.63
10282,4149684.46,-5353794.45
10283,4155742.02,-5349091.39
10284,4161794.25,-5344381.48
10285,4167841.14,-5339664.71
10286,4173882.69,-5334941.10
10287,4179918.88,-5330210.64
10288,4185949.71,-5325473.35
10289,4191975.18,-5320729.22
10290,4197995.27,-5315978.28
10291,4204009.97,-5311220.51
10292,4210019.29,-5306455.94
10293,4216023.20,-5301684.55
10294,4222021.71,-5296906.37
10295,4228014.80,-5292121.40
10296,4234002.47,-5287329.64
10297,4239984.71,-5282531.10
10298,4245961.51,-5277725.78
10299,4251932.87,-5272913.70
10300,4257898.77,-5268094.85
10301,4263859.21,-5263269.24
10302,4269814.19,-5258436.89
10303,4275763.69,-5253597.79
10304,4281707.70,-5248751.96
10305,4287646.23,-5243899.39
10306,4293579.25,-5239040.10
10307,4299506.77,-5234174.08
10308,4305428.77,-5229301.36
10309,4311345.26,-5224421.93
10310,4317256.21,-5219535.80
10311,4323161.62,-5214642.97
10312,4329061.50,-5209743.46
10313,4334955.82,-5204837.27
10314,4340844.58,-5199924.40
10315,4346727.77,-5195004.86
10316,4352605.39,-5190078.65
10317,4358477.42,-5185145.80
10318,4364343.87,-5180206.29
10319,4370204.72,-5175260.14
10320,4376059.96,-5170307.35
10321,4381909.59,-5165347.93
10322,4387753.61,-5160381.88
10323,4393591.99,-5155409.22
10324,4399424.74,-5150429.95
10325,4405251.85,-5145444.07
10326,4411073.30,-5140451.59
10327,4416889.10,-5135452.51
10328,4422699.24,-5130446.86
10329,4428503.70,-5125434.62
10330,4434302.49,-5120415.81
10331,4440095.58,-5115390.43
10332,4445882.98,-5110358.49
10333,4451664.68,-5105319.99
10334,4457440.67,-5100274.95
10335,4463210.95,-5095223.37
10336,4468975.50,-5090165.25
10337,4474734.31,-5085100.61
10338,4480487.39,-5080029.44
10339,4486234.73,-5074951.76
10340,4491976.30,-5069867.56
10341,4497712.12,-5064776.87
10342,4503442.17,-5059679.68
10343,4509166.44,-5054576.00
10344,4514884.93,-5049465.84
10345,4520597.63,-5044349.20
10346,4526304.53,-5039226.09
10347,4532005.63,-5034096.52
10348,4537700.91,-5028960.50
10349,4543390.38,-5023818.02
10350,4549074.02,-5018669.10
10351,4554751.82,-5013513.74
10352,4560423.78,-5008351.95
10353,4566089.89,-5003183.74
10354,4571750.15,-4998009.12
10355,4577404.54,-4992828.08
10356,4583053.06,-4987640.64
10357,4588695.70,-4982446.80
10358,4594332.46,-4977246.57
10359,4599963.33,-4972039.96
10360,4605588.29,-4966826.97
10361,4611207.35,-4961607.61
10362,4616820.49,-4956381.89
10363,4622427.72,-4951149.81
10364,4628029.01,-4945911.38
10365,4633624.37,-4940666.61
10366,4639213.79,-4935415.50
10367,4644797.25,-4930158.06
10368,4650374.76,-4924894.29
10369,4655946.30,-4919624.21
10370,4661511.88,-4914347.82
10371,4667071.47,-4909065.13
10372,4672625.08,-4903776.14
10373,4678172.69,-4898480.86
10374,4683714.31,-4893179.30
10375,4689249.91,-4887871.46
10376,4694779.51,-4882557.36
10377,4700303.08,-4877236.99
10378,4705820.62,-4871910.36
10379,4711332.13,-4866577.49
10380,4716837.59,-4861238.38
10381,4722337.01,-4855893.03
10382,4727830.37,-4850541.45
10383,4733317.66,-4845183.65
10384,4738798.88,-4839819.64
10385,4744274.03,-4834449.42
10386,4749743.09,-4829073.00
10387,4755206.06,-4823690.38
10388,4760662.93,-4818301.58
10389,4766113.69,-4812906.60
10390,4771558.34,-4807505.44
10391,4776996.87,-4802098.12
10392,4782429.28,-4796684.64
10393,4787855.54,-4791265.01
10394,4793275.67,-4785839.23
10395,4798689.65,-4780407.31
10396,4804097.48,-4774969.27
10397,4809499.14,-4769525.09
10398,4814894.64,-4764074.80
10399,4820283.96,-4758618.40
10400,4825667.09,-4753155.90
10401,4831044.04,-4747687.30
10402,4836414.79,-4742212.61
10403,4841779.34,-4736731.84
10404,4847137.68,-4731244.99
10405,4852489.80,-4725752.08
10406,4857835.70,-4720253.10
10407,4863175.36,-4714748.07
10408,4868508.79,-4709236.99
10409,4873835.97,-4703719.87
10410,4879156.91,-4698196.72
10411,4884471.58,-4692667.54
10412,4889779.99,-4687132.34
10413,4895082.13,-4681591.14
10414,4900377.99,-4676043.92
10415,4905667.56,-4670490.71
10416,4910950.84,-4664931.51
10417,4916227.82,-4659366.32
10418,4921498.50,-4653795.16
10419,4926762.86,-4648218.03
10420,4932020.91,-4642634.94
10421,4937272.63,-4637045.89
10422,4942518.01,-4631450.90
10423,4947757.06,-4625849.96
10424,4952989.76,-4620243.09
10425,4958216.11,-4614630.30
10426,4963436.09,-4609011.58
10427,4968649.72,-4603386.96
10428,4973856.96,-4597756.43
10429,4979057.83,-4592120.00
10430,4984252.31,-4586477.68
10431,4989440.40,-4580829.48
10432,4994622.09,-4575175.40
10433,4999797.38,-4569515.46
10434,5004966.24,-4563849.65
10435,5010128.70,-4558177.99
10436,5015284.72,-4552500.49
10437,5020434.31,-4546817.14
10438,5025577.46,-4541127.96
10439,5030714.17,-4535432.96
10440,5035844.42,-4529732.14
10441,5040968.21,-4524025.51
10442,5046085.54,-4518313.08
10443,5051196.39,-4512594.85
10444,5056300.77,-4506870.83
10445,5061398.66,-4501141.03
10446,5066490.06,-4495405.46
10447,5071574.95,-4489664.12
10448,5076653.35,-4483917.03
10449,5081725.23,-4478164.18
10450,5086790.59,-4472405.59
10451,5091849.43,-4466641.26
10452,5096901.74,-4460871.20
10453,5101947.51,-4455095.42
10454,5106986.74,-4449313.93
10455,5112019.41,-4443526.73
10456,5117045.53,-4437733.83
10457,5122065.08,-4431935.23
10458,5127078.07,-4426130.95
10459,5132084.48,-4420321.00
10460,5137084.30,-4414505.37
10461,5142077.54,-4408684.09
10462,5147064.18,-4402857.14
10463,5152044.21,-4397024.55
10464,5157017.64,-4391186.32
10465,5161984.46,-4385342.46
10466,5166944.65,-4379492.97
10467,5171898.21,-4373637.86
10468,5176845.15,-4367777.15
10469,5181785.44,-4361910.83
10470,5186719.08,-4356038.91
10471,5191646.07,-4350161.41
10472,5196566.40,-4344278.33
10473,5201480.07,-4338389.68
10474,5206387.06,-4332495.46
10475,5211287.38,-4326595.68
10476,5216181.01,-4320690.36
10477,5221067.95,-4314779.49
10478,5225948.19,-4308863.08
10479,5230821.73,-4302941.15
10480,5235688.56,-4297013.70
10481,5240548.67,-4291080.74
10482,5245402.06,-4285142.28
10483,5250248.72,-4279198.31
10484,5255088.65,-4273248.86
10485,5259921.84,-4267293.93
10486,5264748.28,-4261333.52
10487,5269567.96,-4255367.65
10488,5274380.89,-4249396.32
10489,5279187.05,-4243419.53
10490,5283986.44,-4237437.31
10491,5288779.05,-4231449.65
10492,5293564.88,-4225456.56
10493,5298343.91,-4219458.05
10494,5303116.16,-4213454.13
10495,5307881.59,-4207444.80
10496,5312640.22,-4201430.07
10497,5317392.04,-4195409.96
10498,5322137.03,-4189384.47
10499,5326875.20,-4183353.60
10500,5331606.53,-4177317.36
10501,5336331.02,-4171275.77
10502,5341048.67,-4165228.82
10503,5345759.47,-4159176.53
10504,5350463.41,-4153118.91
10505,5355160.48,-4147055.96
10506,5359850.69,-4140987.69
10507,5364534.02,-4134914.11
10508,5369210.47,-4128835.22
10509,5373880.03,-4122751.04
10510,5378542.70,-4116661.57
10511,5383198.47,-4110566.82
10512,5387847.34,-4104466.79
10513,5392489.29,-4098361.50
10514,5397124.32,-4092250.95
10515,5401752.44,-4086135.16
10516,5406373.62,-4080014.12
10517,5410987.87,-4073887.84
10518,5415595.17,-4067756.35
10519,5420195.53,-4061619.63
10520,5424788.94,-4055477.70
10521,5429375.38,-4049330.57
10522,5433954.87,-4043178.25
10523,5438527.38,-4037020.74
10524,5443092.91,-4030858.05
10525,5447651.47,-4024690.19
10526,5452203.03,-4018517.17
10527,5456747.60,-4012338.99
10528,5461285.17,-4006155.67
10529,5465815.73,-3999967.20
10530,5470339.29,-3993773.61
10531,5474855.82,-3987574.89
10532,5479365.34,-3981371.05
10533,5483867.82,-3975162.11
10534,5488363.27,-3968948.07
10535,5492851.67,-3962728.94
10536,5497333.04,-3956504.73
10537,5501807.34,-3950275.44
10538,5506274.60,-3944041.08
10539,5510734.78,-3937801.66
10540,5515187.90,-3931557.19
10541,5519633.95,-3925307.68
10542,5524072.91,-3919053.13
10543,5528504.78,-3912793.55
10544,5532929.57,-3906528.96
10545,5537347.25,-3900259.35
10546,5541757.84,-3893984.74
10547,5546161.31,-3887705.13
10548,5550557.67,-3881420.54
10549,5554946.91,-3875130.97
10550,5559329.02,-3868836.43
10551,5563704.00,-3862536.92
10552,5568071.84,-3856232.46
10553,5572432.54,-3849923.05
10554,5576786.09,-3843608.70
10555,5581132.49,-3837289.42
10556,5585471.73,-3830965.22
10557,5589803.80,-3824636.11
10558,5594128.70,-3818302.09
10559,5598446.42,-3811963.17
10560,5602756.97,-3805619.35
10561,5607060.32,-3799270.66
10562,5611356.48,-3792917.10
10563,5615645.45,-3786558.66
10564,5619927.21,-3780195.37
10565,5624201.75,-3773827.23
10566,5628469.09,-3767454.25
10567,5632729.20,-3761076.44
10568,5636982.09,-3754693.80
10569,5641227.75,-3748306.34
10570,5645466.16,-3741914.08
10571,5649697.34,-3735517.01
10572,5653921.27,-3729115.16
10573,5658137.94,-3722708.52
10574,5662347.36,-3716297.10
10575,5666549.51,-3709880.91
10576,5670744.39,-3703459.97
10577,5674932.00,-3697034.27
10578,5679112.33,-3690603.84
10579,5683285.37,-3684168.66
10580,5687451.12,-3677728.76
10581,5691609.58,-3671284.15
10582,5695760.73,-3664834.82
10583,5699904.57,-3658380.79
10584,5704041.11,-3651922.07
10585,5708170.32,-3645458.66
10586,5712292.21,-3638990.58
10587,5716406.78,-3632517.83
10588,5720514.01,-3626040.41
10589,5724613.90,-3619558.35
10590,5728706.44,-3613071.64
10591,5732791.64,-3606580.30
10592,5736869.48,-3600084.33
10593,5740939.97,-3593583.74
10594,5745003.08,-3587078.54
10595,5749058.83,-3580568.74
10596,5753107.20,-3574054.34
10597,5757148.19,-3567535.36
10598,5761181.80,-3561011.80
10599,5765208.01,-3554483.68
10600,5769226.83,-3547950.99
10601,5773238.24,-3541413.75
10602,5777242.25,-3534871.97
10603,5781238.85,-3528325.66
10604,5785228.03,-3521774.81
10605,5789209.79,-3515219.45
10606,5793184.12,-3508659.58
10607,5797151.02,-3502095.21
10608,5801110.48,-3495526.35
10609,5805062.49,-3488953.00
10610,5809007.07,-3482375.17
10611,5812944.18,-3475792.88
10612,5816873.84,-3469206.12
10613,5820796.04,-3462614.92
10614,5824710.77,-3456019.27
10615,5828618.03,-3449419.19
10616,5832517.81,-3442814.69
10617,5836410.10,-3436205.76
10618,5840294.91,-3429592.43
10619,5844172.22,-3422974.70
10620,5848042.04,-3416352.58
10621,5851904.36,-3409726.07
10622,5855759.16,-3403095.19
10623,5859606.46,-3396459.95
10624,5863446.23,-3389820.34
10625,5867278.48,-3383176.39
10626,5871103.21,-3376528.10
10627,5874920.40,-3369875.47
10628,5878730.06,-3363218.52
10629,5882532.17,-3356557.26
10630,5886326.74,-3349891.69
10631,5890113.75,-3343221.82
10632,5893893.21,-3336547.66
10633,5897665.10,-3329869.22
10634,5901429.43,-3323186.51
10635,5905186.19,-3316499.54
10636,5908935.37,-3309808.31
10637,5912676.97,-3303112.83
10638,5916410.98,-3296413.12
10639,5920137.40,-3289709.17
10640,5923856.23,-3283001.01
10641,5927567.46,-3276288.63
10642,5931271.08,-3269572.05
10643,5934967.09,-3262851.28
10644,5938655.49,-3256126.32
10645,5942336.27,-3249397.18
10646,5946009.42,-3242663.87
10647,5949674.94,-3235926.40
10648,5953332.83,-3229184.78
10649,5956983.09,-3222439.02
10650,5960625.70,-3215689.12
10651,5964260.66,-3208935.10
10652,5967887.97,-3202176.96
10653,5971507.62,-3195414.71
10654,5975119.61,-3188648.36
10655,5978723.94,-3181877.92
10656,5982320.59,-3175103.40
10657,5985909.57,-3168324.80
10658,5989490.87,-3161542.14
10659,5993064.48,-3154755.42
10660,5996630.40,-3147964.66
10661,6000188.63,-3141169.86
10662,6003739.17,-3134371.02
10663,6007281.99,-3127568.16
10664,6010817.11,-3120761.30
10665,6014344.52,-3113950.42
10666,6017864.21,-3107135.55
10667,6021376.18,-3100316.70
10668,6024880.43,-3093493.87
10669,6028376.94,-3086667.06
10670,6031865.72,-3079836.30
10671,6035346.76,-3073001.59
10672,6038820.06,-3066162.93
10673,6042285.61,-3059320.34
10674,6045743.40,-3052473.82
10675,6049193.44,-3045623.39
10676,6052635.72,-3038769.05
10677,6056070.23,-3031910.81
10678,6059496.97,-3025048.68
10679,6062915.94,-3018182.67
10680,6066327.12,-3011312.78
10681,6069730.52,-3004439.04
10682,6073126.14,-2997561.43
10683,6076513.96,-2990679.98
10684,6079893.99,-2983794.70
10685,6083266.21,-2976905.58
10686,6086630.63,-2970012.65
10687,6089987.24,-2963115.90
10688,6093336.03,-2956215.36
10689,6096677.01,-2949311.02
10690,6100010.17,-2942402.89
10691,6103335.49,-2935490.99
10692,6106652.99,-2928575.33
10693,6109962.65,-2921655.90
10694,6113264.47,-2914732.73
10695,6116558.45,-2907805.82
10696,6119844.57,-2900875.17
10697,6123122.85,-2893940.81
10698,6126393.27,-2887002.73
10699,6129655.83,-2880060.94
10700,6132910.52,-2873115.46
10701,6136157.34,-2866166.30
10702,6139396.30,-2859213.45
10703,6142627.37,-2852256.94
10704,6145850.56,-2845296.77
10705,6149065.86,-2838332.95
10706,6152273.28,-2831365.48
10707,6155472.80,-2824394.38
10708,6158664.42,-2817419.66
10709,6161848.14,-2810441.33
10710,6165023.95,-2803459.38
10711,6168191.86,-2796473.84
10712,6171351.85,-2789484.71
10713,6174503.91,-2782492.00
10714,6177648.06,-2775495.73
10715,6180784.28,-2768495.89
10716,6183912.57,-2761492.49
10717,6187032.92,-2754485.56
10718,6190145.34,-2747475.09
10719,6193249.81,-2740461.09
10720,6196346.33,-2733443.58
10721,6199434.91,-2726422.56
10722,6202515.53,-2719398.04
10723,6205588.19,-2712370.03
10724,6208652.88,-2705338.54
10725,6211709.61,-2698303.59
10726,6214758.37,-2691265.16
10727,6217799.16,-2684223.29
10728,6220831.96,-2677177.97
10729,6223856.79,-2670129.21
10730,6226873.63,-2663077.03
10731,6229882.47,-2656021.43
10732,6232883.33,-2648962.43
10733,6235876.18,-2641900.02
